id,delito,fecha_peticion,fecha_resolucion,resultado,tiempo_resolucion,ano_peticion,mes_peticion,dia_peticion,resuelta
179,homicidio,2008-11-03,2009-01-16,concedida,6393600s (~10.57 weeks),2008,11,03,si
180,delito_contra_la_salud,2008-11-07,2008-12-08,concedida,2678400s (~4.43 weeks),2008,11,07,si
181,delito_sexual_menores,2008-11-07,2008-11-27,concedida,1728000s (~2.86 weeks),2008,11,07,si
182,delito_contra_la_salud,2008-11-12,2008-12-15,concedida,2851200s (~4.71 weeks),2008,11,12,si
183,delito_contra_la_salud,2008-11-12,NA,n/a,NA,2008,11,12,no
183,lavado_de_dinero,2008-11-12,NA,n/a,NA,2008,11,12,no
183,delincuencia_organizada,2008-11-12,NA,n/a,NA,2008,11,12,no
184,homicidio,2008-11-14,2009-02-23,concedida,8726400s (~14.43 weeks),2008,11,14,si
185,delito_sexual_menores,2008-11-25,2008-12-08,concedida,1123200s (~1.86 weeks),2008,11,25,si
186,homicidio,2008-11-27,2009-04-03,concedida,10972800s (~18.14 weeks),2008,11,27,si
187,homicidio,2008-11-28,2009-01-28,concedida,5270400s (~8.71 weeks),2008,11,28,si
187,homicidio,2008-11-28,2009-01-28,concedida,5270400s (~8.71 weeks),2008,11,28,si
188,delito_contra_la_salud,2008-12-08,2009-02-23,concedida,6652800s (~11 weeks),2008,12,08,si
189,delito_contra_la_salud,2008-12-11,2009-03-12,concedida,7862400s (~13 weeks),2008,12,11,si
189,lavado_de_dinero,2008-12-11,2009-03-12,concedida,7862400s (~13 weeks),2008,12,11,si
190,homicidio,2008-12-15,2009-01-16,concedida,2764800s (~4.57 weeks),2008,12,15,si
190,lesiones,2008-12-15,2009-01-16,concedida,2764800s (~4.57 weeks),2008,12,15,si
191,trafico_de_personas,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
191,lavado_de_dinero,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
191,corrupcion,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
191,obstruccion_de_la_justicia,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
192,trafico_de_personas,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
192,lavado_de_dinero,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
192,corrupcion,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
192,obstruccion_de_la_justicia,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
193,trafico_de_personas,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
193,lavado_de_dinero,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
193,corrupcion,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
193,obstruccion_de_la_justicia,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
194,trafico_de_personas,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
194,lavado_de_dinero,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
194,corrupcion,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
194,obstruccion_de_la_justicia,2008-12-15,2009-01-28,concedida,3801600s (~6.29 weeks),2008,12,15,si
195,secuestro,2008-12-15,2009-03-24,concedida,8553600s (~14.14 weeks),2008,12,15,si
195,amenazas,2008-12-15,2009-03-24,concedida,8553600s (~14.14 weeks),2008,12,15,si
196,homicidio,2008-12-20,2009-03-12,concedida,7084800s (~11.71 weeks),2008,12,20,si
197,homicidio,2008-12-22,2009-08-06,concedida,19612800s (~32.43 weeks),2008,12,22,si
197,otros_delitos,2008-12-22,2009-08-06,concedida,19612800s (~32.43 weeks),2008,12,22,si
198,delito_contra_la_salud,2008-12-22,2009-03-19,concedida,7516800s (~12.43 weeks),2008,12,22,si
199,delito_contra_la_salud,2008-12-23,2009-04-30,concedida,11059200s (~18.29 weeks),2008,12,23,si
200,homicidio,2008-12-24,2009-01-21,concedida,2419200s (~4 weeks),2008,12,24,si
200,intimidacion,2008-12-24,2009-01-21,concedida,2419200s (~4 weeks),2008,12,24,si
200,lesiones,2008-12-24,2009-01-21,concedida,2419200s (~4 weeks),2008,12,24,si
201,asociacion_delictuosa,2008-12-24,2009-01-29,concedida,3110400s (~5.14 weeks),2008,12,24,si
201,delito_contra_la_salud,2008-12-24,2009-01-29,concedida,3110400s (~5.14 weeks),2008,12,24,si
202,robo,2009-01-02,2009-01-28,concedida,2246400s (~3.71 weeks),2009,01,02,si
202,delito_con_arma_de_fuego,2009-01-02,2009-01-28,concedida,2246400s (~3.71 weeks),2009,01,02,si
203,delito_sexual_menores,2009-01-02,2009-12-18,concedida,30240000s (~50 weeks),2009,01,02,si
204,homicidio,2009-01-13,2009-02-23,concedida,3542400s (~5.86 weeks),2009,01,13,si
205,homicidio,2009-01-14,2009-02-23,concedida,3456000s (~5.71 weeks),2009,01,14,si
206,delito_contra_la_salud,2009-01-14,2009-02-09,concedida,2246400s (~3.71 weeks),2009,01,14,si
207,delito_contra_la_salud,2009-01-16,2009-05-18,concedida,10540800s (~17.43 weeks),2009,01,16,si
208,delito_contra_la_salud,2009-01-16,2009-05-18,concedida,10540800s (~17.43 weeks),2009,01,16,si
209,delito_contra_la_salud,2009-01-16,2009-05-18,concedida,10540800s (~17.43 weeks),2009,01,16,si
210,delito_contra_la_salud,2009-01-16,2009-05-18,concedida,10540800s (~17.43 weeks),2009,01,16,si
211,delito_contra_la_salud,2009-01-16,2009-05-18,concedida,10540800s (~17.43 weeks),2009,01,16,si
212,delito_contra_la_salud,2009-01-21,2009-02-23,concedida,2851200s (~4.71 weeks),2009,01,21,si
213,asociacion_delictuosa,2009-01-21,2015-03-06,concedida,193104000s (~6.12 years),2009,01,21,si
213,delito_contra_la_salud,2009-01-21,2015-03-06,concedida,193104000s (~6.12 years),2009,01,21,si
213,lavado_de_dinero,2009-01-21,2015-03-06,concedida,193104000s (~6.12 years),2009,01,21,si
214,homicidio,2009-01-23,2009-05-29,concedida,10886400s (~18 weeks),2009,01,23,si
215,homicidio,2009-01-23,2009-02-23,concedida,2678400s (~4.43 weeks),2009,01,23,si
215,allanamiento_de_morada,2009-01-23,2009-02-23,concedida,2678400s (~4.43 weeks),2009,01,23,si
215,robo,2009-01-23,2009-02-23,concedida,2678400s (~4.43 weeks),2009,01,23,si
215,lesiones,2009-01-23,2009-02-23,concedida,2678400s (~4.43 weeks),2009,01,23,si
215,abuso_persona_mayor,2009-01-23,2009-02-23,concedida,2678400s (~4.43 weeks),2009,01,23,si
215,robo,2009-01-23,2009-02-23,concedida,2678400s (~4.43 weeks),2009,01,23,si
215,lesiones,2009-01-23,2009-02-23,concedida,2678400s (~4.43 weeks),2009,01,23,si
216,trafico_de_personas,2009-01-23,2009-05-13,concedida,9504000s (~15.71 weeks),2009,01,23,si
217,homicidio,2009-01-23,2009-02-23,concedida,2678400s (~4.43 weeks),2009,01,23,si
217,delito_con_arma_de_fuego,2009-01-23,2009-02-23,concedida,2678400s (~4.43 weeks),2009,01,23,si
218,homicidio,2009-01-28,2009-06-11,concedida,11577600s (~19.14 weeks),2009,01,28,si
219,secuestro,2009-01-29,2009-02-23,concedida,2160000s (~3.57 weeks),2009,01,29,si
219,asalto_sexual,2009-01-29,2009-02-23,concedida,2160000s (~3.57 weeks),2009,01,29,si
220,delito_sexual_menores,2009-01-30,2009-04-14,concedida,6393600s (~10.57 weeks),2009,01,30,si
221,delito_contra_la_salud,2009-01-30,2009-04-03,concedida,5443200s (~9 weeks),2009,01,30,si
222,homicidio,2009-01-30,2009-04-15,concedida,6480000s (~10.71 weeks),2009,01,30,si
223,homicidio,2009-02-05,2009-03-19,concedida,3628800s (~6 weeks),2009,02,05,si
224,homicidio,2009-02-13,2009-05-26,concedida,8812800s (~14.57 weeks),2009,02,13,si
225,delito_contra_la_salud,2009-02-13,2009-04-27,concedida,6307200s (~10.43 weeks),2009,02,13,si
225,lavado_de_dinero,2009-02-13,2009-04-27,concedida,6307200s (~10.43 weeks),2009,02,13,si
226,delito_contra_la_salud,2009-02-13,2009-07-22,concedida,13737600s (~22.71 weeks),2009,02,13,si
227,delito_contra_la_salud,2009-02-20,2009-11-04,concedida,22204800s (~36.71 weeks),2009,02,20,si
228,delito_contra_la_salud,2009-03-06,2009-05-26,concedida,6998400s (~11.57 weeks),2009,03,06,si
228,asociacion_delictuosa,2009-03-06,2009-05-26,concedida,6998400s (~11.57 weeks),2009,03,06,si
229,asalto_sexual_menor,2009-03-06,2009-08-06,concedida,13219200s (~21.86 weeks),2009,03,06,si
230,delito_sexual_menores,2009-03-06,2009-04-03,concedida,2419200s (~4 weeks),2009,03,06,si
231,robo,2009-03-12,2009-04-03,concedida,1900800s (~3.14 weeks),2009,03,12,si
231,delito_con_arma_de_fuego,2009-03-12,2009-04-03,concedida,1900800s (~3.14 weeks),2009,03,12,si
232,delito_contra_la_salud,2009-03-13,2009-12-03,concedida,22896000s (~37.86 weeks),2009,03,13,si
232,lavado_de_dinero,2009-03-13,2009-12-03,concedida,22896000s (~37.86 weeks),2009,03,13,si
233,delito_sexual_menores,2009-03-13,2009-03-31,concedida,1555200s (~2.57 weeks),2009,03,13,si
234,asalto_sexual_menor,2009-03-14,2009-04-14,concedida,2678400s (~4.43 weeks),2009,03,14,si
234,actos_lascivos_contra_menores,2009-03-14,2009-04-14,concedida,2678400s (~4.43 weeks),2009,03,14,si
235,homicidio,2009-03-20,2009-06-16,concedida,7603200s (~12.57 weeks),2009,03,20,si
235,violacion,2009-03-20,2009-06-16,concedida,7603200s (~12.57 weeks),2009,03,20,si
235,delito_con_arma_de_fuego,2009-03-20,2009-06-16,concedida,7603200s (~12.57 weeks),2009,03,20,si
236,delito_contra_la_salud,2009-03-20,2009-07-16,concedida,10195200s (~16.86 weeks),2009,03,20,si
237,delito_contra_la_salud,2009-03-24,2009-04-29,concedida,3110400s (~5.14 weeks),2009,03,24,si
238,homicidio,2009-03-27,2009-04-29,concedida,2851200s (~4.71 weeks),2009,03,27,si
239,delito_contra_la_salud,2009-03-28,2009-04-29,concedida,2764800s (~4.57 weeks),2009,03,28,si
240,delito_contra_la_salud,2009-03-30,2009-08-18,concedida,12182400s (~20.14 weeks),2009,03,30,si
241,homicidio,2009-04-03,2009-06-24,concedida,7084800s (~11.71 weeks),2009,04,03,si
242,fraude,2009-04-03,2009-06-24,concedida,7084800s (~11.71 weeks),2009,04,03,si
242,acceso_ilicito_a_sistemas_informatica,2009-04-03,2009-06-24,concedida,7084800s (~11.71 weeks),2009,04,03,si
243,delito_contra_la_salud,2009-04-08,2009-08-22,concedida,11750400s (~19.43 weeks),2009,04,08,si
243,homicidio,2009-04-08,2009-08-22,concedida,11750400s (~19.43 weeks),2009,04,08,si
244,asalto_sexual_menor,2009-04-08,2009-04-29,concedida,1814400s (~3 weeks),2009,04,08,si
245,delito_contra_la_salud,2009-04-21,2009-07-29,concedida,8553600s (~14.14 weeks),2009,04,21,si
246,delito_contra_la_salud,2009-04-23,2009-07-22,concedida,7776000s (~12.86 weeks),2009,04,23,si
247,delito_contra_la_salud,2009-04-24,2009-05-26,concedida,2764800s (~4.57 weeks),2009,04,24,si
248,asociacion_delictuosa,2009-04-30,2009-08-26,concedida,10195200s (~16.86 weeks),2009,04,30,si
248,delito_contra_la_salud,2009-04-30,2009-08-26,concedida,10195200s (~16.86 weeks),2009,04,30,si
249,delito_sexual_menores,2009-05-07,2009-08-26,concedida,9590400s (~15.86 weeks),2009,05,07,si
250,delito_contra_la_salud,2009-05-09,2009-08-06,concedida,7689600s (~12.71 weeks),2009,05,09,si
251,homicidio,2009-05-09,2009-09-22,concedida,11750400s (~19.43 weeks),2009,05,09,si
251,homicidio,2009-05-09,2009-09-22,concedida,11750400s (~19.43 weeks),2009,05,09,si
252,delito_contra_la_salud,2009-05-15,2009-08-24,concedida,8726400s (~14.43 weeks),2009,05,15,si
253,asociacion_delictuosa,2009-05-18,2009-07-02,concedida,3888000s (~6.43 weeks),2009,05,18,si
253,fraude,2009-05-18,2009-07-02,concedida,3888000s (~6.43 weeks),2009,05,18,si
253,falsificacion,2009-05-18,2009-07-02,concedida,3888000s (~6.43 weeks),2009,05,18,si
254,homicidio,2009-05-22,2009-06-16,concedida,2160000s (~3.57 weeks),2009,05,22,si
254,homicidio,2009-05-22,2009-06-16,concedida,2160000s (~3.57 weeks),2009,05,22,si
255,homicidio,2009-08-28,2009-06-24,concedida,-5616000s (~-9.29 weeks),2009,08,28,si
256,delito_contra_la_salud,2009-06-17,2009-07-16,concedida,2505600s (~4.14 weeks),2009,06,17,si
257,homicidio,2009-06-19,2009-07-29,concedida,3456000s (~5.71 weeks),2009,06,19,si
257,lesiones,2009-06-19,2009-07-29,concedida,3456000s (~5.71 weeks),2009,06,19,si
258,homicidio,2009-06-19,2009-08-26,concedida,5875200s (~9.71 weeks),2009,06,19,si
258,posesion_ilegal_de_arma_de_fuego,2009-06-19,2009-08-26,concedida,5875200s (~9.71 weeks),2009,06,19,si
259,asociacion_delictuosa,2009-06-26,2009-10-02,concedida,8467200s (~14 weeks),2009,06,26,si
259,delito_contra_la_salud,2009-06-26,2009-10-02,concedida,8467200s (~14 weeks),2009,06,26,si
260,delito_sexual_menores,2009-06-27,2009-11-30,concedida,13478400s (~22.29 weeks),2009,06,27,si
261,delito_sexual_menores,2009-07-03,2009-08-13,concedida,3542400s (~5.86 weeks),2009,07,03,si
261,pornografia_infantil,2009-07-03,2009-08-13,concedida,3542400s (~5.86 weeks),2009,07,03,si
262,homicidio,2009-07-10,2009-08-13,concedida,2937600s (~4.86 weeks),2009,07,10,si
262,lesiones,2009-07-10,2009-08-13,concedida,2937600s (~4.86 weeks),2009,07,10,si
263,asociacion_delictuosa,2009-07-17,2009-10-07,concedida,7084800s (~11.71 weeks),2009,07,17,si
263,delito_contra_la_salud,2009-07-17,2009-10-07,concedida,7084800s (~11.71 weeks),2009,07,17,si
264,homicidio,2009-07-25,2009-08-26,concedida,2764800s (~4.57 weeks),2009,07,25,si
265,homicidio,2009-07-28,2009-10-27,concedida,7862400s (~13 weeks),2009,07,28,si
266,delito_contra_la_salud,2009-07-29,2009-09-10,concedida,3715200s (~6.14 weeks),2009,07,29,si
266,asociacion_delictuosa,2009-07-29,2009-09-10,concedida,3715200s (~6.14 weeks),2009,07,29,si
267,delincuencia_organizada,2009-07-31,2009-08-24,concedida,2073600s (~3.43 weeks),2009,07,31,si
267,delito_contra_la_salud,2009-07-31,2009-08-24,concedida,2073600s (~3.43 weeks),2009,07,31,si
268,homicidio,2009-07-31,2009-08-13,concedida,1123200s (~1.86 weeks),2009,07,31,si
269,homicidio,2009-07-31,2009-08-24,concedida,2073600s (~3.43 weeks),2009,07,31,si
269,posesion_ilegal_de_arma_de_fuego,2009-07-31,2009-08-24,concedida,2073600s (~3.43 weeks),2009,07,31,si
270,delito_sexual_menores,2009-07-31,2009-10-07,concedida,5875200s (~9.71 weeks),2009,07,31,si
271,delito_contra_la_salud,2009-08-03,2010-04-08,concedida,21427200s (~35.43 weeks),2009,08,03,si
272,delito_contra_la_salud,2009-08-08,2009-09-17,concedida,3456000s (~5.71 weeks),2009,08,08,si
273,delito_contra_la_salud,2009-08-08,2009-08-24,concedida,1382400s (~2.29 weeks),2009,08,08,si
273,asociacion_delictuosa,2009-08-08,2009-08-24,concedida,1382400s (~2.29 weeks),2009,08,08,si
274,asociacion_delictuosa,2009-08-10,2009-11-19,concedida,8726400s (~14.43 weeks),2009,08,10,si
274,delito_contra_la_salud,2009-08-10,2009-11-19,concedida,8726400s (~14.43 weeks),2009,08,10,si
275,delito_sexual_menores,2009-08-10,2009-09-10,concedida,2678400s (~4.43 weeks),2009,08,10,si
276,robo,2009-08-20,2010-05-06,concedida,22377600s (~37 weeks),2009,08,20,si
277,delito_contra_la_salud,2009-09-01,2009-11-19,concedida,6825600s (~11.29 weeks),2009,09,01,si
278,homicidio,2009-09-07,2010-01-19,concedida,11577600s (~19.14 weeks),2009,09,07,si
279,homicidio,2009-09-07,2010-01-19,negada,11577600s (~19.14 weeks),2009,09,07,no
280,delito_contra_la_salud,2009-09-11,2009-12-03,concedida,7171200s (~11.86 weeks),2009,09,11,si
281,delito_con_arma_de_fuego,2009-09-14,2009-10-13,concedida,2505600s (~4.14 weeks),2009,09,14,si
281,asalto,2009-09-14,2009-10-13,concedida,2505600s (~4.14 weeks),2009,09,14,si
281,asociacion_delictuosa,2009-09-14,2009-10-13,concedida,2505600s (~4.14 weeks),2009,09,14,si
281,asalto_sexual,2009-09-14,2009-10-13,concedida,2505600s (~4.14 weeks),2009,09,14,si
282,asalto_sexual,2009-09-18,2010-03-01,concedida,14169600s (~23.43 weeks),2009,09,18,si
282,allanamiento_de_morada,2009-09-18,2010-03-01,concedida,14169600s (~23.43 weeks),2009,09,18,si
282,delito_con_arma_de_fuego,2009-09-18,2010-03-01,concedida,14169600s (~23.43 weeks),2009,09,18,si
283,homicidio,2009-09-25,2009-11-04,concedida,3456000s (~5.71 weeks),2009,09,25,si
284,homicidio,2009-09-25,2010-05-06,concedida,19267200s (~31.86 weeks),2009,09,25,si
285,homicidio,2009-10-02,2010-01-22,concedida,9676800s (~16 weeks),2009,10,02,si
285,robo,2009-10-02,2010-01-22,concedida,9676800s (~16 weeks),2009,10,02,si
286,homicidio,2009-10-09,2009-12-17,concedida,5961600s (~9.86 weeks),2009,10,09,si
287,homicidio,2009-10-09,2009-11-26,concedida,4147200s (~6.86 weeks),2009,10,09,si
288,homicidio,2009-10-09,2010-02-16,concedida,11232000s (~18.57 weeks),2009,10,09,si
289,homicidio,2009-10-09,2010-02-16,concedida,11232000s (~18.57 weeks),2009,10,09,si
289,lesiones,2009-10-09,2010-02-16,concedida,11232000s (~18.57 weeks),2009,10,09,si
290,delito_contra_la_salud,2009-10-12,2009-11-18,concedida,3196800s (~5.29 weeks),2009,10,12,si
290,lavado_de_dinero,2009-10-12,2009-11-18,concedida,3196800s (~5.29 weeks),2009,10,12,si
291,delito_contra_la_salud,2009-10-16,2010-01-19,concedida,8208000s (~13.57 weeks),2009,10,16,si
292,homicidio,2009-10-16,2010-01-22,concedida,8467200s (~14 weeks),2009,10,16,si
293,homicidio,2009-10-16,2010-03-26,concedida,13910400s (~23 weeks),2009,10,16,si
294,delito_contra_la_salud,2009-10-17,2010-05-26,concedida,19094400s (~31.57 weeks),2009,10,17,si
295,delito_contra_la_salud,2009-10-20,2009-11-18,concedida,2505600s (~4.14 weeks),2009,10,20,si
295,asociacion_delictuosa,2009-10-20,2009-11-18,concedida,2505600s (~4.14 weeks),2009,10,20,si
296,delito_contra_la_salud,2009-10-22,2009-11-18,concedida,2332800s (~3.86 weeks),2009,10,22,si
296,lavado_de_dinero,2009-10-22,2009-11-18,concedida,2332800s (~3.86 weeks),2009,10,22,si
297,delito_contra_la_salud,2009-10-23,2011-04-27,concedida,47606400s (~1.51 years),2009,10,23,si
298,lesiones,2009-10-27,2010-01-18,concedida,7171200s (~11.86 weeks),2009,10,27,si
298,evasion_de_arresto,2009-10-27,2010-01-18,concedida,7171200s (~11.86 weeks),2009,10,27,si
299,asociacion_delictuosa,2009-11-06,2010-06-02,concedida,17971200s (~29.71 weeks),2009,11,06,si
300,fraude,2009-11-06,2010-02-12,concedida,8467200s (~14 weeks),2009,11,06,si
301,secuestro,2009-11-13,2010-03-11,concedida,10195200s (~16.86 weeks),2009,11,13,si
301,homicidio,2009-11-13,2010-03-11,concedida,10195200s (~16.86 weeks),2009,11,13,si
301,violacion,2009-11-13,2010-03-11,concedida,10195200s (~16.86 weeks),2009,11,13,si
301,actos_lascivos_contra_menores,2009-11-13,2010-03-11,concedida,10195200s (~16.86 weeks),2009,11,13,si
301,robo,2009-11-13,2010-03-11,concedida,10195200s (~16.86 weeks),2009,11,13,si
301,otros_delitos,2009-11-13,2010-03-11,concedida,10195200s (~16.86 weeks),2009,11,13,si
302,delito_contra_la_salud,2009-11-17,2010-02-02,concedida,6652800s (~11 weeks),2009,11,17,si
303,delito_sexual_menores,2009-11-19,2009-12-18,concedida,2505600s (~4.14 weeks),2009,11,19,si
304,lesiones,2009-11-20,2009-12-16,concedida,2246400s (~3.71 weeks),2009,11,20,si
304,posesion_ilegal_de_arma_de_fuego,2009-11-20,2009-12-16,concedida,2246400s (~3.71 weeks),2009,11,20,si
305,homicidio,2009-12-04,2010-04-29,concedida,12614400s (~20.86 weeks),2009,12,04,si
306,homicidio,2009-12-11,2010-03-08,concedida,7516800s (~12.43 weeks),2009,12,11,si
307,delito_sexual_menores,2009-12-14,2010-04-14,concedida,10454400s (~17.29 weeks),2009,12,14,si
307,secuestro,2009-12-14,2010-04-14,concedida,10454400s (~17.29 weeks),2009,12,14,si
308,homicidio,2009-12-14,2010-01-18,concedida,3024000s (~5 weeks),2009,12,14,si
308,delito_con_arma_de_fuego,2008-12-14,2010-01-18,concedida,34560000s (~1.1 years),2008,12,14,si
309,asociacion_delictuosa,2009-12-30,2010-02-16,concedida,4147200s (~6.86 weeks),2009,12,30,si
309,delito_contra_la_salud,2009-12-30,2010-02-16,concedida,4147200s (~6.86 weeks),2009,12,30,si
310,delito_contra_la_salud,2009-12-31,2010-02-16,concedida,4060800s (~6.71 weeks),2009,12,31,si
310,lavado_de_dinero,2009-12-31,2010-02-16,concedida,4060800s (~6.71 weeks),2009,12,31,si
311,asociacion_delictuosa,2010-01-07,2010-04-29,concedida,9676800s (~16 weeks),2010,01,07,si
311,delito_contra_la_salud,2010-01-07,2010-04-29,concedida,9676800s (~16 weeks),2010,01,07,si
312,delito_contra_la_salud,2010-01-09,2010-06-02,concedida,12441600s (~20.57 weeks),2010,01,09,si
312,asociacion_delictuosa,2010-01-09,2010-06-02,concedida,12441600s (~20.57 weeks),2010,01,09,si
313,delito_sexual_menores,2010-01-11,2010-02-12,concedida,2764800s (~4.57 weeks),2010,01,11,si
314,delito_contra_la_salud,2010-01-21,2010-03-08,concedida,3974400s (~6.57 weeks),2010,01,21,si
314,asociacion_delictuosa,2010-01-21,2010-03-08,concedida,3974400s (~6.57 weeks),2010,01,21,si
315,homicidio,2010-01-21,2010-02-12,concedida,1900800s (~3.14 weeks),2010,01,21,si
315,robo,2010-01-21,2010-02-12,concedida,1900800s (~3.14 weeks),2010,01,21,si
316,robo,2010-01-25,2010-06-02,concedida,11059200s (~18.29 weeks),2010,01,25,si
316,homicidio,2010-01-25,2010-06-02,concedida,11059200s (~18.29 weeks),2010,01,25,si
316,secuestro,2010-01-25,2010-06-02,concedida,11059200s (~18.29 weeks),2010,01,25,si
317,delito_contra_la_salud,2010-01-29,2010-03-26,concedida,4838400s (~8 weeks),2010,01,29,si
317,asociacion_delictuosa,2010-01-29,2010-03-26,concedida,4838400s (~8 weeks),2010,01,29,si
318,homicidio,2010-01-29,2010-09-10,concedida,19353600s (~32 weeks),2010,01,29,si
319,homicidio,2010-02-05,2010-03-11,concedida,2937600s (~4.86 weeks),2010,02,05,si
320,asociacion_delictuosa,2010-02-11,2010-03-23,concedida,3456000s (~5.71 weeks),2010,02,11,si
320,secuestro,2010-02-11,2010-03-23,concedida,3456000s (~5.71 weeks),2010,02,11,si
